"tID","mID","cID","tDate","tTime"
"665","321","135","2020-05-17","13:23:00"
"666","409","135","2020-07-05","03:00:00"
"667","500","135","2020-12-14","07:38:00"
"668","322","135","2020-12-30","03:50:00"
"669","100","136","2020-02-13","22:03:00"
"670","130","136","2020-04-04","14:40:00"
"671","302","136","2020-04-26","09:34:00"
"672","474","136","2020-09-28","08:36:00"
"673","547","136","2020-11-24","02:53:00"
"674","589","138","2020-05-27","08:03:00"
"675","38","138","2020-06-09","01:32:00"
"676","105","138","2020-07-13","12:00:00"
"677","109","138","2020-08-02","01:17:00"
"678","299","139","2020-08-29","19:56:00"
"679","320","139","2020-09-06","05:21:00"
"680","46","139","2020-11-07","01:45:00"
"681","69","139","2020-11-25","16:02:00"
"682","410","140","2020-01-27","01:06:00"
"683","268","140","2020-06-17","16:46:00"
"684","278","140","2020-07-30","10:57:00"
"685","378","140","2020-08-29","08:46:00"
"686","388","140","2020-10-15","22:31:00"
"687","371","140","2020-11-07","18:01:00"
"688","74","141","2020-01-11","20:23:00"
"689","37","141","2020-02-15","22:12:00"
"690","78","141","2020-02-22","20:42:00"
"691","156","141","2020-03-01","16:47:00"
"692","439","141","2020-03-15","14:21:00"
"693","565","141","2020-04-17","07:40:00"
"694","550","141","2020-06-02","15:10:00"
"695","430","141","2020-09-19","20:38:00"
"696","534","141","2020-11-09","05:47:00"
"697","148","141","2020-12-04","18:14:00"
"698","383","142","2020-02-11","05:33:00"
"699","19","142","2020-06-05","01:24:00"
"700","22","142","2020-07-03","08:55:00"
"701","36","142","2020-08-07","18:34:00"
"702","274","142","2020-11-26","23:34:00"
"703","14","142","2020-12-02","05:48:00"
"704","41","143","2020-04-04","12:56:00"
"705","446","143","2020-06-14","08:25:00"
"706","307","143","2020-07-12","01:10:00"
"707","407","143","2020-08-30","18:03:00"
"708","74","144","2020-01-22","00:12:00"
"709","78","144","2020-07-15","16:08:00"
"710","41","144","2020-10-16","11:07:00"
"711","65","144","2020-11-21","10:31:00"
"712","471","145","2020-06-06","05:39:00"
"713","339","145","2020-07-07","19:28:00"
"714","353","145","2020-08-23","08:41:00"
"715","40","145","2020-12-13","03:44:00"
"716","139","146","2020-01-15","14:49:00"
"717","579","146","2020-01-21","01:10:00"
"718","260","146","2020-02-17","09:13:00"
"719","317","146","2020-03-28","10:11:00"
"720","88","146","2020-04-02","10:30:00"
"721","566","146","2020-04-14","23:10:00"
"722","305","146","2020-07-19","12:33:00"
"723","335","147","2020-03-27","14:27:00"
"724","341","147","2020-06-05","02:27:00"
"725","378","147","2020-08-15","18:01:00"
"726","188","147","2020-08-27","09:56:00"
"727","88","147","2020-09-06","03:01:00"
"728","40","147","2020-12-26","01:10:00"
"729","228","148","2020-02-06","21:03:00"
"730","280","148","2020-02-28","19:04:00"
"731","461","148","2020-05-17","02:10:00"
"732","355","148","2020-05-21","09:11:00"
"733","458","148","2020-06-24","05:15:00"
"734","437","148","2020-07-15","14:31:00"
"735","178","148","2020-08-24","23:04:00"
"736","247","148","2020-09-19","05:05:00"
"737","331","148","2020-10-14","04:22:00"
"738","80","149","2020-09-08","04:34:00"
"739","119","149","2020-12-29","16:56:00"
"740","50","150","2020-01-20","17:41:00"
"741","534","150","2020-03-24","00:29:00"
"742","125","150","2020-04-13","14:36:00"
"743","61","150","2020-04-29","20:05:00"
"744","303","150","2020-08-05","10:35:00"
"745","71","150","2020-11-24","18:33:00"
"746","174","150","2020-11-27","10:53:00"
"747","118","151","2020-01-21","23:32:00"
"748","296","151","2020-01-24","00:47:00"
"749","389","151","2020-02-09","12:12:00"
"750","143","151","2020-02-12","06:26:00"
"751","69","151","2020-09-05","17:29:00"
"752","270","152","2020-01-05","02:27:00"
"753","339","152","2020-03-20","14:01:00"
"754","106","152","2020-05-07","02:57:00"
"755","191","152","2020-07-09","13:40:00"
"756","352","152","2020-09-28","20:31:00"
"757","173","152","2020-11-20","07:27:00"
"758","358","152","2020-11-24","22:50:00"
"759","567","153","2020-01-21","12:41:00"
"760","247","153","2020-02-03","10:21:00"
"761","254","153","2020-09-25","03:18:00"
"762","485","153","2020-10-28","08:18:00"
"763","312","153","2020-12-11","07:22:00"
"764","145","154","2020-01-27","17:43:00"
"765","205","154","2020-01-28","03:29:00"
"766","40","154","2020-04-01","23:03:00"
"767","246","154","2020-05-23","13:13:00"
"768","599","154","2020-07-11","03:45:00"
"769","327","154","2020-09-29","13:02:00"
"770","541","154","2020-10-11","17:52:00"
"771","358","154","2020-11-09","06:46:00"
"772","317","154","2020-11-17","10:24:00"
"773","73","155","2020-02-08","18:20:00"
"774","242","155","2020-02-17","14:27:00"
"775","186","155","2020-05-26","00:47:00"
"776","96","155","2020-07-17","23:02:00"
"777","430","156","2020-01-29","17:37:00"
"778","93","156","2020-03-01","14:03:00"
"779","329","156","2020-07-26","14:28:00"
"780","431","156","2020-09-10","23:31:00"
"781","499","156","2020-11-12","09:20:00"
"782","333","156","2020-12-07","20:45:00"
"783","97","157","2020-03-11","06:07:00"
"784","294","157","2020-12-03","23:51:00"
"785","512","157","2020-12-19","08:21:00"
"786","544","158","2020-01-19","11:48:00"
"787","428","158","2020-02-02","06:55:00"
"788","301","158","2020-02-17","18:52:00"
"789","21","158","2020-04-10","10:17:00"
"790","593","158","2020-08-24","22:50:00"
"791","220","158","2020-09-15","20:24:00"
"792","241","158","2020-10-22","18:02:00"
"793","252","158","2020-12-04","10:17:00"
"794","181","159","2020-01-26","23:23:00"
"795","457","159","2020-02-20","18:07:00"
"796","434","159","2020-06-08","01:46:00"
"797","508","159","2020-08-08","06:32:00"
"798","14","159","2020-10-16","03:20:00"
"799","357","159","2020-11-11","20:39:00"
"800","175","159","2020-12-11","16:20:00"
"801","372","160","2020-01-02","02:37:00"
"802","80","160","2020-02-26","05:57:00"
"803","119","160","2020-03-22","19:56:00"
"804","395","160","2020-07-12","23:07:00"
"805","306","161","2020-01-19","22:09:00"
"806","74","161","2020-08-13","01:38:00"
"807","78","161","2020-12-18","23:39:00"
"808","150","162","2020-01-05","00:32:00"
"809","520","162","2020-02-14","12:25:00"
"810","287","162","2020-02-28","00:41:00"
"811","301","162","2020-05-14","07:38:00"
"812","51","162","2020-06-20","05:08:00"
"813","318","162","2020-07-28","05:33:00"
"814","55","162","2020-09-30","10:08:00"
"815","166","162","2020-10-16","07:25:00"
"816","556","163","2020-03-13","16:34:00"
"817","536","163","2020-04-28","07:17:00"
"818","301","163","2020-06-20","18:44:00"
"819","337","163","2020-08-17","01:55:00"
"820","54","164","2020-01-08","17:10:00"
"821","112","164","2020-05-17","23:55:00"
"822","211","164","2020-08-26","11:37:00"
"823","321","164","2020-08-28","21:58:00"
"824","134","165","2020-02-26","14:07:00"
"825","305","165","2020-05-04","04:48:00"
"826","263","165","2020-07-16","06:07:00"
"827","324","165","2020-10-04","06:10:00"
"828","300","165","2020-11-29","00:14:00"
"829","471","166","2020-01-24","13:55:00"
"830","179","166","2020-07-10","14:55:00"
"831","326","166","2020-09-17","22:14:00"
"832","298","166","2020-10-19","23:15:00"
"833","350","166","2020-12-01","04:42:00"
"834","101","167","2020-02-04","20:47:00"
"835","314","167","2020-02-22","05:40:00"
"836","433","167","2020-03-06","15:36:00"
"837","70","167","2020-06-28","11:48:00"
"838","328","167","2020-08-03","04:17:00"
"839","333","167","2020-12-15","17:50:00"
"840","108","168","2020-02-07","23:07:00"
"841","96","168","2020-02-12","21:18:00"
"842","100","168","2020-04-09","20:33:00"
"843","551","168","2020-07-13","02:10:00"
"844","122","168","2020-10-10","00:32:00"
"845","23","168","2020-12-12","09:40:00"
"846","600","168","2020-12-17","02:23:00"
"847","309","169","2020-01-23","01:47:00"
"848","309","169","2020-02-28","21:58:00"
"849","23","169","2020-04-28","02:33:00"
"850","380","169","2020-07-07","21:10:00"
"851","130","169","2020-08-23","18:32:00"
"852","309","169","2020-08-29","21:46:00"
"853","344","169","2020-10-24","23:35:00"
"854","70","170","2020-06-20","11:55:00"
"855","109","170","2020-07-20","11:04:00"
"856","105","170","2020-08-27","11:49:00"
"857","70","170","2020-12-12","10:13:00"
"858","94","171","2020-01-01","15:17:00"
"859","183","171","2020-01-07","13:18:00"
"860","94","171","2020-02-03","10:29:00"
"861","22","171","2020-02-09","12:19:00"
"862","274","171","2020-12-29","00:28:00"
"863","434","172","2020-08-06","07:59:00"
"864","508","172","2020-12-21","10:52:00"
"865","22","173","2020-04-25","09:44:00"
"866","36","173","2020-07-06","17:39:00"
"867","274","173","2020-08-01","08:09:00"
"868","14","173","2020-09-01","22:39:00"
"869","508","173","2020-10-27","15:19:00"
"870","175","173","2020-11-17","12:41:00"
"871","322","174","2020-01-26","12:22:00"
"872","170","174","2020-02-17","06:21:00"
"873","37","174","2020-05-17","02:33:00"
"874","98","174","2020-10-16","19:38:00"
"875","117","175","2020-03-12","00:41:00"
"876","455","175","2020-03-14","13:41:00"
"877","573","175","2020-08-07","20:59:00"
"878","120","175","2020-08-26","02:23:00"
"879","324","175","2020-10-03","01:13:00"
"880","528","175","2020-10-22","08:45:00"
"881","220","175","2020-12-29","02:05:00"
"882","425","176","2020-03-29","11:11:00"
"883","10","176","2020-04-06","06:30:00"
"884","42","176","2020-04-16","02:17:00"
"885","310","176","2020-07-07","08:46:00"
"886","335","176","2020-09-08","21:01:00"
"887","312","177","2020-07-18","15:28:00"
"888","578","177","2020-07-19","09:36:00"
"889","342","177","2020-10-17","06:43:00"
"890","160","177","2020-11-28","01:34:00"
"891","254","178","2020-01-18","21:44:00"
"892","367","178","2020-01-30","03:40:00"
"893","486","178","2020-02-18","02:54:00"
"894","323","178","2020-04-01","14:20:00"
"895","41","178","2020-04-18","07:15:00"
"896","47","178","2020-08-04","04:19:00"
"897","20","178","2020-12-26","16:10:00"
"898","389","179","2020-03-02","11:52:00"
"899","19","179","2020-04-28","11:47:00"
"900","14","179","2020-07-02","05:55:00"
"901","357","179","2020-07-04","07:51:00"
"902","22","179","2020-07-21","07:02:00"
"903","530","179","2020-10-29","23:52:00"
"904","303","179","2020-12-23","20:50:00"
"905","315","180","2020-02-08","06:38:00"
"906","418","180","2020-05-16","03:09:00"
"907","127","180","2020-06-04","01:05:00"
"908","191","180","2020-06-18","12:07:00"
"909","494","181","2020-02-09","08:11:00"
"910","524","181","2020-02-17","10:11:00"
"911","169","181","2020-07-22","07:04:00"
"912","34","181","2020-12-22","12:54:00"
"913","155","182","2020-01-03","07:00:00"
"914","206","182","2020-04-04","02:46:00"
"915","21","182","2020-06-01","23:28:00"
"916","333","182","2020-06-05","15:35:00"
"917","352","182","2020-07-05","15:53:00"
"918","66","182","2020-10-10","17:49:00"
"919","252","182","2020-12-08","22:45:00"
"920","21","183","2020-01-17","09:35:00"
"921","103","183","2020-03-22","09:56:00"
"922","83","183","2020-04-22","00:07:00"
"923","280","183","2020-12-03","22:12:00"
"924","437","184","2020-02-06","00:54:00"
"925","339","184","2020-03-24","00:29:00"
"926","54","184","2020-07-08","19:33:00"
"927","372","184","2020-08-28","16:02:00"
"928","112","184","2020-10-07","09:56:00"
"929","2","185","2020-07-21","16:47:00"
"930","379","185","2020-09-02","06:35:00"
"931","252","185","2020-10-12","07:54:00"
"932","270","186","2020-01-16","08:48:00"
"933","206","186","2020-03-16","22:09:00"
"934","31","186","2020-07-20","01:09:00"
"935","98","186","2020-08-02","23:22:00"
"936","179","186","2020-08-13","21:11:00"
"937","530","186","2020-08-19","00:55:00"
"938","27","186","2020-10-25","19:43:00"
"939","437","186","2020-11-25","05:29:00"
"940","240","186","2020-12-04","21:48:00"
"941","523","187","2020-01-08","19:51:00"
"942","583","187","2020-06-14","10:53:00"
"943","81","188","2020-01-13","18:19:00"
"944","118","188","2020-02-07","23:59:00"
"945","199","188","2020-05-09","22:22:00"
"946","211","188","2020-07-25","04:47:00"
"947","13","188","2020-07-31","04:36:00"
"948","15","188","2020-11-25","13:06:00"
"949","143","189","2020-02-04","05:17:00"
"950","258","189","2020-04-21","14:48:00"
"951","509","189","2020-07-26","08:51:00"
"952","512","189","2020-08-28","21:06:00"
"953","44","189","2020-09-08","03:23:00"
"954","406","189","2020-12-08","18:44:00"
"955","261","190","2020-01-26","09:17:00"
"956","109","190","2020-01-30","12:12:00"
"957","259","190","2020-02-02","16:19:00"
"958","435","190","2020-05-09","07:09:00"
"959","46","190","2020-07-31","23:25:00"
"960","299","190","2020-08-09","17:49:00"
"961","62","191","2020-01-24","15:49:00"
"962","571","191","2020-02-25","21:42:00"
"963","159","191","2020-06-09","17:31:00"
"964","315","191","2020-09-16","22:02:00"
"965","100","191","2020-12-06","09:42:00"
"966","122","192","2020-01-18","16:05:00"
"967","449","192","2020-03-03","16:12:00"
"968","252","192","2020-06-16","18:55:00"
"969","379","192","2020-10-11","23:46:00"
"970","309","192","2020-12-04","18:27:00"
"971","527","193","2020-02-04","13:06:00"
"972","334","193","2020-05-31","23:16:00"
"973","215","193","2020-10-16","10:10:00"
"974","601","193","2020-11-27","07:28:00"
"975","142","194","2020-03-13","10:38:00"
"976","490","194","2020-08-09","04:07:00"
"977","114","194","2020-08-09","10:54:00"
"978","146","194","2020-09-20","21:31:00"
"979","38","194","2020-11-29","06:42:00"
"980","404","194","2020-12-16","00:50:00"
"981","312","195","2020-06-07","18:20:00"
"982","485","195","2020-07-08","04:49:00"
"983","598","195","2020-07-14","01:23:00"
"984","528","195","2020-08-17","10:35:00"
"985","5","195","2020-09-24","13:34:00"
"986","254","195","2020-10-08","19:17:00"
"987","497","195","2020-10-30","11:57:00"
"988","117","195","2020-11-22","23:39:00"
"989","153","195","2020-12-01","06:35:00"
"990","160","195","2020-12-10","15:28:00"
"991","371","196","2020-03-18","23:36:00"
"992","6","196","2020-05-23","10:51:00"
"993","62","196","2020-08-03","11:38:00"
"994","433","196","2020-11-24","02:42:00"
"995","242","196","2020-11-30","10:50:00"
"996","62","197","2020-03-09","01:07:00"
"997","303","197","2020-04-20","21:47:00"
"998","242","197","2020-05-13","06:25:00"
"999","478","197","2020-06-28","21:30:00"
"1000","309","197","2020-12-28","17:28:00"
"1001","435","198","2020-05-26","13:14:00"
"1002","290","198","2020-09-29","00:08:00"
"1003","177","198","2020-11-17","07:46:00"
"1004","273","198","2020-11-23","05:00:00"
"1005","321","199","2020-01-06","18:02:00"
"1006","109","199","2020-02-04","09:50:00"
"1007","177","199","2020-05-15","22:34:00"
"1008","589","199","2020-06-10","02:05:00"
"1009","261","199","2020-06-11","10:58:00"
"1010","38","199","2020-07-15","06:07:00"
"1011","416","200","2020-01-24","20:57:00"
"1012","259","200","2020-04-23","10:33:00"
"1013","404","200","2020-11-16","07:35:00"
"1014","169","200","2020-11-28","04:39:00"
"1015","363","201","2020-02-22","03:51:00"
"1016","326","201","2020-02-23","08:27:00"
"1017","74","201","2020-04-14","15:44:00"
"1018","226","201","2020-07-03","00:21:00"
"1019","565","201","2020-08-12","21:13:00"
"1020","387","201","2020-08-14","18:47:00"
"1021","177","202","2020-01-11","07:58:00"
"1022","105","202","2020-03-12","02:15:00"
"1023","273","202","2020-04-09","15:24:00"
"1024","321","202","2020-04-17","08:02:00"
"1025","309","202","2020-08-13","00:34:00"
"1026","404","202","2020-11-09","23:56:00"
"1027","88","203","2020-02-16","07:12:00"
"1028","317","203","2020-03-30","00:28:00"
"1029","376","203","2020-06-27","03:50:00"
"1030","184","203","2020-06-28","20:37:00"
"1031","102","203","2020-10-22","13:14:00"
"1032","361","203","2020-11-01","02:15:00"
"1033","45","203","2020-11-01","05:38:00"
"1034","44","204","2020-04-14","14:22:00"
"1035","239","204","2020-04-20","14:41:00"
"1036","88","204","2020-08-05","04:35:00"
"1037","260","204","2020-10-28","07:51:00"
"1038","239","205","2020-06-29","16:41:00"
"1039","326","205","2020-10-30","02:41:00"
"1040","121","206","2020-03-10","01:53:00"
"1041","179","206","2020-03-12","14:14:00"
"1042","361","206","2020-09-16","05:42:00"
"1043","205","206","2020-09-16","12:31:00"
"1044","183","206","2020-11-29","19:17:00"
"1045","286","206","2020-12-29","07:50:00"
"1046","184","207","2020-01-03","03:52:00"
"1047","375","207","2020-01-31","06:35:00"
"1048","318","207","2020-04-02","05:08:00"
"1049","75","208","2020-01-18","12:50:00"
"1050","113","208","2020-05-15","12:04:00"
"1051","415","208","2020-06-26","18:23:00"
"1052","167","208","2020-07-29","10:15:00"
"1053","133","208","2020-08-05","00:31:00"
"1054","446","208","2020-10-03","14:14:00"
"1055","472","208","2020-12-17","19:27:00"
"1056","167","209","2020-01-05","13:28:00"
"1057","592","209","2020-01-13","10:04:00"
"1058","328","209","2020-02-24","01:51:00"
"1059","2","209","2020-02-27","01:54:00"
"1060","293","209","2020-04-01","12:41:00"
"1061","86","209","2020-04-17","04:21:00"
"1062","405","209","2020-05-04","14:06:00"
"1063","260","209","2020-07-12","22:38:00"
"1064","184","209","2020-09-19","10:17:00"
"1065","334","209","2020-09-25","17:46:00"
"1066","365","209","2020-12-19","04:11:00"
"1067","88","209","2020-12-22","16:19:00"
"1068","182","210","2020-03-16","14:16:00"
"1069","136","210","2020-04-25","10:53:00"
"1070","578","210","2020-08-14","08:22:00"
"1071","307","210","2020-11-23","16:02:00"
"1072","175","211","2020-01-13","08:03:00"
"1073","328","211","2020-01-26","23:11:00"
"1074","358","211","2020-02-01","17:35:00"
"1075","304","211","2020-02-27","05:25:00"
"1076","318","211","2020-07-08","14:53:00"
"1077","456","211","2020-08-24","13:33:00"
"1078","313","212","2020-03-11","17:51:00"
"1079","520","212","2020-07-19","19:37:00"
"1080","315","212","2020-08-29","21:21:00"
"1081","332","212","2020-10-02","05:53:00"
"1082","309","212","2020-11-04","15:03:00"
"1083","497","213","2020-05-01","04:27:00"
"1084","21","213","2020-05-05","00:32:00"
"1085","176","213","2020-05-19","14:25:00"
"1086","318","213","2020-07-29","22:44:00"
"1087","177","213","2020-09-13","05:17:00"
"1088","241","213","2020-10-04","14:55:00"
"1089","123","214","2020-05-18","14:44:00"
"1090","479","214","2020-08-09","13:39:00"
